category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,module_id,bg_ratio_numeric,enrichment_ratio
Cellular Processes,Cell growth and death,ko04110,Cell cycle,12/482,133/14385,0.09022556390977443,2.692727669796899,3.651607597015164,0.0017070855497676755,0.010841490684489448,0.006714851747008585,K06643/K03358/K05867/K03083/K03094/K02607/K02540/K06672/K06630/K06624/K06619/K06639,12,Module_02,0.009245742092457421,1.1578008357199867
Cellular Processes,Cellular community - eukaryotes,ko04510,Focal adhesion,13/482,152/14385,0.08552631578947369,2.5524814369949773,3.582688752104533,0.0018114836325361836,0.011306156465139628,0.007002649976954757,K05692/K04456/K06271/K02105/K04364/K05719/K06237/K04393/K03083/K06269/K04371/K06485/K06272,13,Module_02,0.01056656239137991,1.097498708859571
Organismal Systems,Nervous system,ko04728,Dopaminergic synapse,9/482,84/14385,0.10714285714285714,3.1976141078838176,3.761118086908362,0.0019593048333416537,0.012021497452028452,0.007445707930450888,K04439/K04345/K09048/K00274/K04456/K04849/K03083/K06269/K11583,9,Module_02,0.00583941605839416,1.3748884924174845
Genetic Information Processing,Translation,ko03010,Ribosome,80/772,200/14385,0.4,7.453367875647668,21.885592859962394,1.9318527948914807e-49,7.283085036740882e-47,5.388852533118341e-47,K02966/K02875/K02929/K02987/K02947/K02992/K02891/K17424/K02934/K02978/K02903/K17407/K02993/K02920/K17406/K02980/K02979/K02969/K02975/K02877/K02907/K02896/K17412/K02872/K02932/K02949/K02919/K02991/K02988/K17423/K02996/K02922/K02882/K02870/K02871/K02958/K02865/K02997/K02930/K02976/K02961/K02977/K02995/K02974/K02985/K02936/K02910/K02957/K02864/K02950/K02925/K17433/K02955/K02894/K02935/K02867/K02960/K02898/K02938/K02937/K02883/K02917/K02901/K02967/K14753/K02873/K02908/K02964/K02868/K02893/K02885/K02989/K02912/K17409/K02918/K02880/K02984/K02927/K17429/K02940,80,Module_03,0.013903371567605145,3.6325757575757573
Cellular Processes,Transport and catabolism,ko04140,Autophagy - animal,24/772,132/14385,0.18181818181818182,3.3878944889307583,6.563273788969266,1.2485126008055988e-7,1.5689641683457026e-5,1.1608976814508198e-5,K00914/K16185/K17907/K07359/K21248/K22262/K07874/K01363/K08770/K17987/K07901/K20180/K02977/K15464/K04382/K01365/K17606/K06276/K17888/K07831/K08342/K10802/K01379/K02927,24,Module_03,0.009176225234619395,1.6511707988980717
Cellular Processes,Transport and catabolism,ko04142,Lysosome,21/772,109/14385,0.1926605504587156,3.589924894233969,6.463514307653408,2.7694159037075086e-7,2.610174489244327e-5,1.931303196006552e-5,K14410/K01052/K01363/K12394/K21398/K01366/K06129/K12350/K01365/K01135/K02144/K12384/K12382/K10532/K06497/K12311/K12385/K01374/K12301/K03662/K01379,21,Module_03,0.007577337504344804,1.7496351125938283
Genetic Information Processing,Transcription,ko03040,Spliceosome,22/772,123/14385,0.17886178861788618,3.3328067736635916,6.18746381931513,5.584039075604552e-7,4.210365463005833e-5,3.1153060106004346e-5,K12846/K12850/K12837/K12820/K12891/K12812/K12821/K11097/K12883/K12838/K11098/K12623/K03283/K12843/K12871/K11095/K12859/K11093/K12893/K12897/K12873/K12818,22,Module_03,0.008550573514077163,1.6243224932249323
Organismal Systems,Immune system,ko04624,Toll and Imd signaling pathway,14/772,57/14385,0.24561403508771928,4.576629397327515,6.44302992323288,1.3013790026309116e-6,8.176998066530895e-5,6.050270801705115e-5,K24074/K09254/K09031/K20694/K04432/K20692/K06689/K04733/K04404/K04450/K24092/K01446/K04734/K20671,14,Module_03,0.003962460896767466,2.2305289739500265
Organismal Systems,Sensory system,ko04745,Phototransduction - fly,8/772,18/14385,0.4444444444444444,8.281519861830743,7.361169368445987,1.7954223323388571e-6,9.669631704167844e-5,7.154690497290183e-5,K04967/K13803/K04515/K07972/K13805/K02183/K13806/K04547,8,Module_03,0.001251303441084463,4.036195286195286
Cellular Processes,Transport and catabolism,ko04144,Endocytosis,25/772,169/14385,0.14792899408284024,2.756423030934789,5.469597055921549,3.7520175343352274e-6,1.5716784560493118e-4,1.1629060194138423e-4,K12197/K19476/K05758/K05756/K12196/K12492/K04674/K12491/K05093/K18442/K19366/K07901/K03283/K12493/K01528/K04705/K10396/K12480/K12198/K07904/K12482/K17920/K12184/K12191/K12194,25,Module_03,0.011748348974626347,1.343408194369733
Genetic Information Processing,Translation,ko00970,Aminoacyl-tRNA biosynthesis,14/772,66/14385,0.21212121212121213,3.9525435704192184,5.725105624109071,8.349063490085303e-6,2.872301312452469e-4,2.125254356554249e-4,K01866/K04567/K02433/K01872/K01887/K01869/K01881/K01867/K01873/K22503/K02434/K01889/K01893/K00604,14,Module_03,0.004588112617309697,1.9263659320477502
Organismal Systems,Circulatory system,ko04261,Adrenergic signaling in cardiomyocytes,17/772,99/14385,0.1717171717171717,3.1996781284346048,5.229895077568978,1.8639783443986672e-5,5.855998631985813e-4,4.332932116365323e-4,K01540/K01539/K04851/K04861/K04515/K02183/K04962/K05853/K10373/K04382/K17751/K08045/K04450/K21108/K04860/K12044/K08043,17,Module_03,0.0068821689259645465,1.5594390878481788
Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,21/772,145/14385,0.14482758620689656,2.6986331963551904,4.895535213762955,3.055093336549839e-5,8.859770675994534e-4,6.555463434702085e-4,K10578/K04523/K09561/K14000/K14006/K14012/K14015/K09027/K10839/K11718/K03283/K06689/K09542/K08054/K07953/K13525/K09580/K10666/K14020/K23741/K10601,21,Module_03,0.01007994438651373,1.315242946708464
Environmental Information Processing,Signal transduction,ko04013,MAPK signaling pathway - fly,15/772,85/14385,0.17647058823529413,3.2882505333739713,5.0386777229702835,4.108500519550828e-5,0.0010326031305804414,7.640369387234873e-4,K04662/K09031/K04461/K16679/K04432/K02678/K09237/K06689/K08840/K04382/K04404/K04450/K20214/K04623/K05759,15,Module_03,0.005908932916232186,1.602606951871658
Cellular Processes,Transport and catabolism,ko04137,Mitophagy - animal,15/772,85/14385,0.17647058823529413,3.2882505333739713,5.0386777229702835,4.108500519550828e-5,0.0010326031305804414,7.640369387234873e-4,K17907/K17768/K09574/K03115/K08770/K17770/K17987/K02977/K15464/K11518/K13525/K07831/K09408/K17079/K02927,15,Module_03,0.005908932916232186,1.602606951871658
Organismal Systems,Endocrine system,ko04910,Insulin signaling pathway,15/772,88/14385,0.17045454545454544,3.1761510833725857,4.876177277505537,6.239933724352244e-5,0.001454231063283327,0.001076005114533245,K05696/K03259/K06086/K06277/K04739/K02991/K04372/K02183/K07197/K03083/K06276/K01596/K07192/K07193/K00665,15,Module_03,0.0061174834897462635,1.5479726239669422
Organismal Systems,Digestive system,ko04972,Pancreatic secretion,13/772,69/14385,0.18840579710144928,3.5106442892543366,4.978178345882884,6.55754060366487e-5,0.001454231063283327,0.001076005114533245,K01540/K01176/K01539/K04962/K07901/K05853/K05028/K08045/K04936/K05030/K07904/K08043/K14073,13,Module_03,0.004796663190823775,1.7109958278436541
Environmental Information Processing,Signal transduction,ko04330,Notch signaling pathway,9/772,36/14385,0.25,4.658354922279793,5.233567559348243,8.946192055471086e-5,0.0018737302249514439,0.001386398184034993,K05948/K06170/K06059/K04496/K23616/K04505/K06066/K06172/K06054,9,Module_03,0.002502606882168926,2.2703598484848486
Organismal Systems,Nervous system,ko04721,Synaptic vesicle cycle,11/772,55/14385,0.2,3.726683937823834,4.8246366820975055,1.3538714823228094e-4,0.0024980200198670673,0.0018483185962997987,K04560/K15290/K15292/K01528/K05034/K15294/K02144/K05614/K13504/K15015/K02152,11,Module_03,0.0038234271810914148,1.8162878787878787
Cellular Processes,Transport and catabolism,ko04146,Peroxisome,13/772,74/14385,0.17567567567567569,3.273438594034449,4.669126737271938,1.3861696034510613e-4,0.0024980200198670673,0.0018483185962997987,K13337/K13349/K13356/K12663/K00830/K13279/K01897/K13352/K13348/K13273/K13343/K13239/K04565,13,Module_03,0.005144247480013903,1.595388001638002
Metabolism,Metabolism of cofactors and vitamins,ko00670,One carbon pool by folate,12/772,65/14385,0.18461538461538463,3.440015942606616,4.695149208442978,1.5239909935528529e-4,0.0024980200198670673,0.0018483185962997987,K00605/K00600/K00789/K01251/K00288/K01934/K00547/K11787/K00281/K01697/K14085/K02437,12,Module_03,0.0045185957594716716,1.6765734265734267
Organismal Systems,Endocrine system,ko04925,Aldosterone synthesis and secretion,12/772,65/14385,0.18461538461538463,3.440015942606616,4.695149208442978,1.5239909935528529e-4,0.0024980200198670673,0.0018483185962997987,K04919/K01540/K13885/K01539/K04851/K04515/K02183/K16056/K08045/K04450/K13806/K08043,12,Module_03,0.0045185957594716716,1.6765734265734267
Organismal Systems,Circulatory system,ko04260,Cardiac muscle contraction,12/772,67/14385,0.1791044776119403,3.3373288995437322,4.5665436816359986,2.056362374827482e-4,0.003100994461239843,0.0022944674919127698,K01540/K01539/K00476/K04851/K04861/K04962/K05853/K10373/K17751/K00418/K04860/K12044,12,Module_03,0.004657629475147723,1.6265264586160109
Organismal Systems,Endocrine system,ko04911,Insulin secretion,12/772,68/14385,0.17647058823529413,3.2882505333739713,4.504053922470223,2.3771717249400706e-4,0.0034468990011631024,0.0025504069113729505,K01540/K04560/K01539/K04851/K07299/K04515/K04962/K08045/K04936/K04450/K08043/K13504,12,Module_03,0.004727146332985749,1.602606951871658
Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,11/772,63/14385,0.1746031746031746,3.2534542314335058,4.268632306369848,4.7125699158077683e-4,0.006580143919479736,0.004868736950054809,K14325/K14406/K14399/K12812/K12883/K14396/K14411/K04382/K03267/K14407/K15544,11,Module_03,0.004379562043795621,1.585648148148148
Environmental Information Processing,Signal transduction,ko04024,cAMP signaling pathway,20/772,172/14385,0.11627906976744186,2.166676708037113,3.6655862104461763,9.219073537861267e-4,0.010861221011792805,0.008036363445833012,K01540/K01539/K04851/K04515/K04955/K04514/K02183/K04962/K05853/K04952/K05673/K16056/K04950/K08045/K21108/K12044/K04734/K08043/K05208/K13293,20,Module_03,0.011956899548140424,1.0559813248766736
Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,6/772,23/14385,0.2608695652173913,4.860892092813697,4.412814644019345,0.0010765868425046436,0.012299189079522746,0.009100335351315169,K00914/K17907/K04382/K17606/K17888/K08342,6,Module_03,0.0015988877302745917,2.369071146245059
Organismal Systems,Endocrine system,ko04924,Renin secretion,9/772,50/14385,0.18,3.3540155440414505,3.970699716711869,0.0012144920541596927,0.013466573659358945,0.009964098896356613,K01283/K01363/K04851/K02183/K05028/K16056/K08045/K04936/K05030,9,Module_03,0.003475842891901286,1.634659090909091
Organismal Systems,Environmental adaptation,ko04714,Thermogenesis,66/403,188/14385,0.35106382978723405,12.531149358534396,27.01848182483644,3.957580986395219e-55,1.3337047924151888e-52,1.0956250520230974e-52,K11650/K03962/K08765/K18163/K02140/K03937/K03957/K02131/K02129/K02272/K02135/K03943/K03941/K02265/K02136/K02260/K03954/K02137/K03938/K11352/K11450/K03964/K02134/K00420/K03945/K03958/K03956/K02267/K03960/K03936/K03952/K18184/K00411/K00236/K02130/K03953/K02132/K11351/K00412/K02256/K02264/K00415/K02270/K03949/K03935/K02268/K00235/K03965/K03966/K00234/K02273/K11647/K00413/K16816/K03939/K03946/K03955/K02128/K00417/K03959/K02138/K03948/K03950/K11648/K02127/K03963,66,Module_04,0.013069169273548835,7.628479141222601
Metabolism,Energy metabolism,ko00190,Oxidative phosphorylation,63/403,224/14385,0.28125,10.039159429280398,23.147964386636023,8.527334875063217e-46,4.789519754827173e-44,3.9345422318274144e-44,K03962/K02140/K03937/K03957/K02131/K02129/K02272/K02135/K03943/K03941/K02265/K02136/K02260/K03954/K02137/K03938/K11352/K03964/K02134/K08738/K00420/K03945/K03958/K03956/K02267/K03960/K03936/K03952/K00411/K00236/K02146/K02130/K03953/K02132/K11351/K03661/K00412/K02256/K02264/K00415/K02270/K02150/K03949/K03935/K02268/K00235/K03965/K03966/K00234/K02273/K00413/K03939/K03946/K03955/K02145/K02128/K00417/K03959/K02138/K03948/K03950/K02127/K03963,63,Module_04,0.015571776155717762,6.111452039274924
Organismal Systems,Nervous system,ko04723,Retrograde endocannabinoid signaling,28/403,119/14385,0.23529411764705882,8.398773901620201,13.759094015514789,1.744101869608574e-18,4.898019417150745e-17,4.023673611465394e-17,K03962/K03937/K03957/K03943/K03941/K03954/K03938/K11352/K03964/K03945/K03958/K03956/K03960/K03936/K03952/K03953/K11351/K03949/K03935/K03965/K03966/K03939/K03946/K03955/K03959/K03948/K03950/K03963,28,Module_04,0.00827250608272506,5.112848764883598
Organismal Systems,Circulatory system,ko04260,Cardiac muscle contraction,17/403,67/14385,0.2537313432835821,9.056886781971038,11.222024034697812,2.699049946882879e-12,6.996767939227156e-11,5.747774380811314e-11,K02272/K02265/K00420/K02267/K04962/K00411/K10373/K00412/K02256/K02264/K00415/K02270/K04860/K02268/K02273/K00413/K00417,17,Module_04,0.004657629475147723,5.513482436758805
Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,18/403,145/14385,0.12413793103448276,4.431077265337555,7.049644485155021,1.2412427658080748e-7,2.9878486576951517e-6,2.454487574492659e-6,K14010/K14015/K10636/K12668/K14006/K10085/K04555/K07953/K12275/K09525/K12670/K09523/K10575/K12669/K09542/K09584/K14026/K14018,18,Module_04,0.01007994438651373,2.6974684863006564
Metabolism,Carbohydrate metabolism,ko00020,Citrate cycle (TCA cycle),11/403,70/14385,0.15714285714285714,5.609181141439206,6.562734448050869,3.5660740920763643e-6,8.011779793531565e-5,6.581596394498834e-5,K01679/K00026/K00031/K00030/K00627/K00236/K01900/K00382/K00235/K01899/K00234,11,Module_04,0.004866180048661801,3.4146525679758306
Genetic Information Processing,Transcription,ko03040,Spliceosome,14/403,123/14385,0.11382113821138211,4.062821521515463,5.791509073969046,8.802532366978473e-6,1.8540333797948408e-4,1.5230697450758804e-4,K12826/K12843/K11099/K12625/K12828/K12815/K12896/K12874/K12870/K12836/K12854/K12878/K12824/K12832,14,Module_04,0.008550573514077163,2.4732886301672687
Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,10/403,84/14385,0.11904761904761904,4.249379652605459,5.070661362150961,1.1580977527495399e-4,0.0021682163482033053,0.0017811678887317485,K09458/K08765/K10224/K01692/K08764/K10703/K13370/K01074/K07511/K07509,10,Module_04,0.00583941605839416,2.5868580060422963
Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",9/403,71/14385,0.1267605633802817,4.524691573760179,5.054491837914206,1.5578959836855662e-4,0.0027632155079054515,0.0022699537047606863,K01692/K00020/K07511/K13524/K00382/K05605/K00253/K09699/K07509,9,Module_04,0.004935696906499826,2.754457257137994
Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,6/403,35/14385,0.17142857142857143,6.119106699751861,5.1476613105002285,3.795788389043818e-4,0.006395903435538835,0.0052541702437817065,K07542/K05288/K03857/K03860/K05290/K23553,6,Module_04,0.0024330900243309003,3.7250755287009065
Cellular Processes,Transport and catabolism,ko04142,Lysosome,20/246,109/14385,0.1834862385321101,10.729469680017901,13.449222913795426,1.9632439740166865e-15,6.243115837373062e-13,4.732451263682328e-13,K06546/K01206/K12316/K12301/K01052/K12384/K01363/K03662/K14410/K01205/K12382/K02155/K01201/K12386/K01365/K13289/K01195/K13443/K06497/K01379,20,Module_05,0.007577337504344804,6.785217329779958
Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,21/246,145/14385,0.14482758620689656,8.468881412952062,11.922919561106458,5.3075149707096686e-14,8.438948803428374e-12,6.396952254171128e-12,K07342/K03237/K09490/K14008/K12667/K12666/K13719/K13984/K08056/K13251/K09517/K04571/K09481/K09586/K13250/K10956/K13249/K13989/K07151/K08057/K05546,21,Module_05,0.01007994438651373,5.3556422302987325
Cellular Processes,Transport and catabolism,ko04145,Phagosome,14/246,95/14385,0.14736842105263157,8.617458279845955,9.82548090709329,7.550534180326631e-10,6.002674673359672e-8,4.5501903349863126e-8,K05692/K02147/K07342/K03662/K02152/K02155/K01365/K02148/K09481/K04392/K10956/K08057/K13885/K02145,14,Module_05,0.006604101494612443,5.449600865918009
Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,9/246,57/14385,0.15789473684210525,9.232991014120667,8.21486302384496,4.7552235918383754e-7,2.5985137517593e-5,1.9697439561498827e-5,K00033/K00682/K00799/K18592/K01581/K11205/K11204/K04097/K21456,9,Module_05,0.003962460896767466,5.838858070626438
Cellular Processes,Transport and catabolism,ko04146,Peroxisome,10/246,74/14385,0.13513513513513514,7.9021094264996705,7.851646761589309,4.902856135394905e-7,2.5985137517593e-5,1.9697439561498827e-5,K00649/K13348/K01897/K12261/K04565/K11517/K12405/K13356/K00232/K00106,10,Module_05,0.005144247480013903,4.997220871256862
Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,10/246,84/14385,0.11904761904761904,6.961382113821138,7.227722058142956,1.6224581769502418e-6,7.370595718145385e-5,5.5871116168662466e-5,K10224/K10250/K11262/K09478/K10251/K01897/K00022/K12405/K00232/K15013,10,Module_05,0.00583941605839416,4.402313624678664
Organismal Systems,Excretory system,ko04966,Collecting duct acid secretion,5/246,17/14385,0.29411764705882354,17.1987087517934,8.814643280170863,7.3461417978161245e-6,2.9200913646319093e-4,2.2135085153945954e-4,K02147/K02152/K02155/K02148/K02145,5,Module_05,0.0011817865832464372,10.87630424920611
Environmental Information Processing,Signal transduction,ko04024,cAMP signaling pathway,12/246,172/14385,0.06976744186046512,4.079693703913783,5.35953256534722,4.040329411962239e-5,0.0014275830588933245,0.001082146707999243,K07830/K04513/K02183/K09048/K05853/K06269/K04952/K05673/K04353/K00232/K04392/K05702,12,Module_05,0.011956899548140424,2.5799605428349377
Organismal Systems,Immune system,ko04612,Antigen processing and presentation,6/246,47/14385,0.1276595744680851,7.464971458225221,5.85557160778213,1.4046143234403328e-4,0.004089828620323763,0.003100201105773392,K09490/K01363/K08056/K08059/K01365/K08057,6,Module_05,0.0032672923183872087,4.720778865612864
Metabolism,Xenobiotics biodegradation and metabolism,ko00983,Drug metabolism - other enzymes,5/246,32/14385,0.15625,9.136814024390244,6.0779354036566895,1.9387446495380852e-4,0.004089828620323763,0.003100201105773392,K00699/K00207/K00799/K01195/K00106,5,Module_05,0.002224539450816823,5.778036632390746
Metabolism,Lipid metabolism,ko01040,Biosynthesis of unsaturated fatty acids,5/246,32/14385,0.15625,9.136814024390244,6.0779354036566895,1.9387446495380852e-4,0.004089828620323763,0.003100201105773392,K10224/K10250/K10251/K12405/K00232,5,Module_05,0.002224539450816823,5.778036632390746
Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,6/246,50/14385,0.12,7.017073170731708,5.621723609192243,1.9917129774274031e-4,0.004089828620323763,0.003100201105773392,K00729/K12667/K12666/K09659/K07151/K05546,6,Module_05,0.003475842891901286,4.4375321336760924
Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",7/246,71/14385,0.09859154929577464,5.765200961868773,5.309185898376031,2.057775406452208e-4,0.004089828620323763,0.003100201105773392,K00827/K09478/K00826/K00022/K05605/K00253/K01965,7,Module_05,0.004935696906499826,3.645859734240921
Cellular Processes,Cell growth and death,ko04216,Ferroptosis,5/246,33/14385,0.15151515151515152,8.859940872135994,5.962358420206055,2.2533490163233191e-4,0.004215088159945974,0.0031951512367680494,K08339/K01897/K11205/K11204/K21456,5,Module_05,0.0022940563086548487,5.60294461322739
Metabolism,Global and overview maps,ko01240,Biosynthesis of cofactors,17/246,380/14385,0.04473684210526316,2.6160141206675225,4.211079462137986,2.973888638234326e-4,0.005253869927547309,0.003982576012606202,K01885/K01053/K00699/K00826/K00228/K11205/K00939/K11204/K01195/K11152/K03637/K00861/K11153/K01719/K01772/K17744/K21456,17,Module_05,0.026416405978449773,1.654343120010824
Organismal Systems,Nervous system,ko04721,Synaptic vesicle cycle,6/246,55/14385,0.10909090909090909,6.3791574279379155,5.271941077991026,3.3838991333875215e-4,0.005663578549564378,0.004293146268951482,K02147/K15290/K02152/K02155/K02148/K02145,6,Module_05,0.0038234271810914148,4.034120121523721
Metabolism,Carbohydrate metabolism,ko00052,Galactose metabolism,7/246,80/14385,0.0875,5.116615853658536,4.870117597870627,4.315811531978431e-4,0.006383082556735065,0.004838549836121582,K12316/K01785/K00965/K01187/K00849/K00011/K12317,7,Module_05,0.005561348627042058,3.2357005141388178
Cellular Processes,Transport and catabolism,ko04140,Autophagy - animal,9/246,132/14385,0.06818181818181818,3.986973392461197,4.547400660473737,4.4159690644079064e-4,0.006383082556735065,0.004838549836121582,K03237/K07830/K20183/K08339/K01363/K21246/K21348/K01365/K01379,9,Module_05,0.009176225234619395,2.5213250759523254
Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,6/246,63/14385,0.09523809523809523,5.569105691056911,4.793996224474163,7.07903633417994e-4,0.009787537192474874,0.007419218858248084,K14399/K12881/K06269/K14405/K12875/K03456,6,Module_05,0.004379562043795621,3.52185089974293
Environmental Information Processing,Signal transduction,ko04024,cAMP signaling pathway,11/191,172/14385,0.06395348837209303,4.8166017289662735,5.841203119974677,1.865716701951207e-5,0.0013731769005570812,8.074579233765777e-4,K05673/K08049/K04456/K05731/K05870/K04515/K12323/K16056/K04153/K04345/K05702,11,Module_06,0.011956899548140424,2.402012872669865
Cellular Processes,Cellular community - eukaryotes,ko04550,Signaling pathways regulating pluripotency of stem cells,9/191,114/14385,0.07894736842105263,5.945852852025351,6.149935120407602,2.0745340162560167e-5,0.0013731769005570812,8.074579233765777e-4,K02085/K13596/K04501/K04456/K01384/K11459/K04385/K04671/K04377,9,Module_06,0.007924921793534932,2.9651642160230867
Environmental Information Processing,Signal transduction,ko04350,TGF-beta signaling pathway,8/191,98/14385,0.08163265306122448,6.148092744951383,5.931888759789316,4.734320347718593e-5,0.001581838988051038,9.301557751879063e-4,K13596/K04674/K04501/K19383/K06766/K06067/K04671/K04377,8,Module_06,0.006812652068126521,3.0660201417381576
Organismal Systems,Development and regeneration,ko04361,Axon regeneration,6/191,59/14385,0.1016949152542373,7.65906469074452,5.945397370685588,1.271986689147462e-4,0.002634829570376886,0.001549337170239766,K23488/K08049/K11593/K07532/K04163/K04345,6,Module_06,0.004101494612443518,3.8195335664026193
Environmental Information Processing,Signal transduction,ko04390,Hippo signaling pathway,8/191,115/14385,0.06956521739130435,5.23924425221944,5.294555364082267,1.4691884333795633e-4,0.0026629040355004587,0.0015658455671545349,K02085/K04674/K04501/K16175/K01384/K04385/K04671/K04377,8,Module_06,0.007994438651372959,2.6127823816551254
Organismal Systems,Endocrine system,ko04910,Insulin signaling pathway,7/191,88/14385,0.07954545454545454,5.9908971918134215,5.447554975274814,1.6702557436943803e-4,0.002849259798066884,0.001675426814108295,K05696/K03099/K06086/K04456/K07209/K00871/K04345,7,Module_06,0.0061174834897462635,2.987627581295989
Organismal Systems,Endocrine system,ko04914,Progesterone-mediated oocyte maturation,6/191,65/14385,0.09230769230769231,6.952074103906565,5.579016158872004,2.183210536268852e-4,0.0033322687132524586,0.001959446575487834,K08049/K06679/K04456/K21771/K25228/K04345,6,Module_06,0.0045185957594716716,3.466961237196224
Organismal Systems,Endocrine system,ko04925,Aldosterone synthesis and secretion,6/191,65/14385,0.09230769230769231,6.952074103906565,5.579016158872004,2.183210536268852e-4,0.0033322687132524586,0.001959446575487834,K08049/K05870/K04515/K12323/K16056/K04345,6,Module_06,0.0045185957594716716,3.466961237196224
Environmental Information Processing,Signal transduction,ko04310,Wnt signaling pathway,8/191,126/14385,0.06349206349206349,4.781849912739965,4.9459434645439915,2.7563762054809524e-4,0.003996745497947381,0.0023501733962521805,K02085/K04501/K04515/K01384/K04385/K19882/K04345/K04377,8,Module_06,0.008759124087591242,2.384682332463011
Environmental Information Processing,Signal transduction,ko04010,MAPK signaling pathway,11/191,243/14385,0.04526748971193416,3.4092818822312716,4.393791612390261,4.0746771029821755e-4,0.004923568166103462,0.0028951653100136514,K03099/K04674/K04456/K07209/K04349/K04733/K08018/K04729/K20216/K04345/K04377,11,Module_06,0.016892596454640252,1.700190181478258
Environmental Information Processing,Signal transduction,ko04371,Apelin signaling pathway,7/191,105/14385,0.06666666666666667,5.020942408376963,4.796920478629761,4.956664372758513e-4,0.005489740416853544,0.003228086923884843,K08049/K04674/K04501/K04456/K06052/K00907/K04345,7,Module_06,0.0072992700729927005,2.5039164490861623
Organismal Systems,Endocrine system,ko04924,Renin secretion,5/191,50/14385,0.1,7.531413612565445,5.366578185277038,5.111137629484334e-4,0.005489740416853544,0.003228086923884843,K05870/K12323/K16056/K04936/K04345,5,Module_06,0.003475842891901286,3.7558746736292425
Organismal Systems,Endocrine system,ko04915,Estrogen signaling pathway,6/191,78/14385,0.07692307692307693,5.793395086588805,4.924026250271474,5.888073178193923e-4,0.0060983615059865635,0.003585969379200811,K08049/K03099/K04456/K05870/K11255/K04345,6,Module_06,0.005422314911366006,2.8891343643301863
Environmental Information Processing,Signal transduction,ko04014,Ras signaling pathway,9/191,182/14385,0.04945054945054945,3.724325412807088,4.290508358779957,7.307659316926345e-4,0.007065705420573333,0.004154788668358911,K03099/K07941/K04456/K05731/K07209/K04349/K04163/K04345/K05702,9,Module_06,0.012652068126520682,1.8573006627836914
Organismal Systems,Endocrine system,ko04927,Cortisol synthesis and secretion,5/191,54/14385,0.09259259259259259,6.973531122745782,5.101452920278289,7.309350435075863e-4,0.007065705420573333,0.004154788668358911,K08049/K05870/K18437/K16056/K04345,5,Module_06,0.003753910323253389,3.4776617348418912
Organismal Systems,Immune system,ko04624,Toll and Imd signaling pathway,5/191,57/14385,0.08771929824561403,6.606503168917057,4.919725070799996,9.372027417262096e-4,0.008063596234815854,0.004741570199782825,K20692/K20674/K07209/K04733/K04729,5,Module_06,0.003962460896767466,3.294626906692318
Organismal Systems,Endocrine system,ko04922,Glucagon signaling pathway,5/191,57/14385,0.08771929824561403,6.606503168917057,4.919725070799996,9.372027417262096e-4,0.008063596234815854,0.004741570199782825,K04456/K05870/K04515/K00871/K04345,5,Module_06,0.003962460896767466,3.294626906692318
Environmental Information Processing,Signal transduction,ko04150,mTOR signaling pathway,7/191,117/14385,0.05982905982905983,4.505973956235736,4.416967325415904,9.453871447715138e-4,0.008063596234815854,0.004741570199782825,K03099/K20403/K10421/K04456/K07209/K01384/K13780,7,Module_06,0.00813347236704901,2.247104505590145
Organismal Systems,Nervous system,ko04725,Cholinergic synapse,6/191,90/14385,0.06666666666666667,5.020942408376963,4.438754729265865,0.0012519613410968944,0.010085244136613871,0.005930343194669501,K08049/K04456/K05870/K04515/K00623/K04345,6,Module_06,0.006256517205422315,2.5039164490861614
Organismal Systems,Immune system,ko04611,Platelet activation,6/191,91/14385,0.06593406593406594,4.965767217076118,4.402254499479951,0.0013257968995964077,0.010391381104944817,0.006110358399277896,K08049/K04456/K00907/K16056/K07532/K04345,6,Module_06,0.006326034063260341,2.4764008837115883
Organismal Systems,Circulatory system,ko04270,Vascular smooth muscle contraction,6/191,96/14385,0.0625,4.707133507853404,4.227436041082571,0.001746110934713704,0.012350540757731076,0.0072623869428400534,K08049/K00907/K12323/K04936/K07532/K04345,6,Module_06,0.006673618352450469,2.3474216710182767
Organismal Systems,Endocrine system,ko04926,Relaxin signaling pathway,6/191,96/14385,0.0625,4.707133507853404,4.227436041082571,0.001746110934713704,0.012350540757731076,0.0072623869428400534,K08049/K03099/K04674/K04456/K05870/K04345,6,Module_06,0.006673618352450469,2.3474216710182767
